name,country,lat,lon,month,tmin,tmax,sun_days_gt5h,sun_coverage,sun_source
Dresden,DE,51.0509,13.7383,1,-0.823,4.956,3.571,0.7,station
Dresden,DE,51.0509,13.7383,2,-0.173,7.431,9.143,0.7,station
Dresden,DE,51.0509,13.7383,3,1.317,11.026,13.286,0.7,station
Dresden,DE,51.0509,13.7383,4,4.149,15.468,15.886,0.683,station
Dresden,DE,51.0509,13.7383,5,8.165,20.121,19.333,0.6,station
Dresden,DE,51.0509,13.7383,6,13.341,25.751,21.667,0.6,station
Dresden,DE,51.0509,13.7383,7,14.159,26.315,20.667,0.6,station
Dresden,DE,51.0509,13.7383,8,14.217,26.217,19.833,0.6,station
Dresden,DE,51.0509,13.7383,9,10.654,21.844,17.667,0.6,station
Dresden,DE,51.0509,13.7383,10,7.564,15.807,9.167,0.6,station
Dresden,DE,51.0509,13.7383,11,2.605,9.013,6.5,0.6,station
Dresden,DE,51.0509,13.7383,12,0.973,6.163,5.0,0.6,station
Duisburg,DE,51.4325,6.7652,1,1.585,5.98,3.9,1.0,station
Duisburg,DE,51.4325,6.7652,2,2.374,8.476,7.7,1.0,station
Duisburg,DE,51.4325,6.7652,3,3.609,11.651,13.4,1.0,station
Duisburg,DE,51.4325,6.7652,4,5.537,15.304,15.8,1.0,station
Duisburg,DE,51.4325,6.7652,5,9.254,19.799,19.3,1.0,station
Duisburg,DE,51.4325,6.7652,6,13.509,23.912,20.2,1.0,station
Duisburg,DE,51.4325,6.7652,7,14.234,24.68,19.5,1.0,station
Duisburg,DE,51.4325,6.7652,8,14.472,24.831,18.2,1.0,station
Duisburg,DE,51.4325,6.7652,9,11.72,21.137,15.9,1.0,station
Duisburg,DE,51.4325,6.7652,10,9.12,15.812,8.2,1.0,station
Duisburg,DE,51.4325,6.7652,11,4.582,10.011,5.2,1.0,station
Duisburg,DE,51.4325,6.7652,12,3.01,7.33,3.6,1.0,station
Düsseldorf,DE,51.2232,6.7793,1,1.048,6.305,3.4,1.0,station
Düsseldorf,DE,51.2232,6.7793,2,1.741,8.914,7.4,1.0,station
Düsseldorf,DE,51.2232,6.7793,3,2.85,11.912,12.7,1.0,station
Düsseldorf,DE,51.2232,6.7793,4,4.711,15.555,15.1,1.0,station
Düsseldorf,DE,51.2232,6.7793,5,8.637,19.998,18.3,1.0,station
Düsseldorf,DE,51.2232,6.7793,6,13.29,24.221,19.1,1.0,station
Düsseldorf,DE,51.2232,6.7793,7,14.124,24.942,18.6,1.0,station
Düsseldorf,DE,51.2232,6.7793,8,14.374,25.113,18.3,1.0,station
Düsseldorf,DE,51.2232,6.7793,9,11.362,21.45,16.3,1.0,station
Düsseldorf,DE,51.2232,6.7793,10,8.763,16.171,8.4,1.0,station
